time_s,timestamp_ms,xAcc,yAcc,zAcc,xAccAvg,yAccAvg,zAccAvg,xAccButter,yAccButter,zAccButter,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,rxAccAvg,ryAccAvg,rzAccAvg,rxAccButter,ryAccButter,rzAccButter,normGyro,normAvgGyro,normButterGyro,interpolated,outOfBounds
0.062,5056,-1.0325927734375,-0.0428466796875,0.33648681640625,-0.950567000951522,-0.131473639072516,0.347195356320112,-0.0074273830398006,-0.000852696769778439,0.00301997746286068,1.08687950175298,1.02326875023452,0.00806607944932869,-6.58536585365854,-4.9390243902439,-3.65853658536585,-8.42401500938087,-3.45215759849906,-3.96732332707943,-0.0914098008691318,-0.0172639415076236,-0.01543959102273,9.00810164798424,10.8117703611076,0.106073440550169,0,0
0.066,5061,-1.03912353515625,-0.041259765625,0.322998046875,-0.949518517602848,-0.133115357990506,0.346957049792326,-0.00885951384435891,-0.00101956381114523,0.00360322792130449,1.08894803726354,1.02251658871439,0.00962219167530961,-5.0609756097561,-5.0609756097561,-3.10975609756098,-8.42158073479469,-3.39070700833591,-3.99814757641247,-0.105146557884448,-0.0218011164393474,-0.0202791963588905,7.80368702802783,10.8081063409685,0.124156667175227,0,0
0.07,5066,-1.0172119140625,-0.04803466796875,0.313232421875,-0.948332214355469,-0.134902954101563,0.347080993652344,-0.0104533138792279,-0.00120354330794502,0.0042500074265252,1.06543040952999,1.02181538053639,0.0113530587886798,-4.39024390243902,-5.42682926829268,-2.68292682926829,-8.38719512195122,-3.35289634146342,-4.02743902439025,-0.119818040799096,-0.0270098623697169,-0.0258550962687258,7.47815577541072,10.7794424971989,0.143846420564416,0,0
0.074,5071,-0.98974609375,-0.0421142578125,0.2955322265625,-0.947232470100309,-0.136783552758488,0.347562059944059,-0.0122145981795453,-0.00140423535827138,0.00496126125306261,1.03378442517842,1.02135851979291,0.0132644321374911,-4.45121951219512,-6.03658536585366,-2.37804878048781,-8.34688346883469,-3.33107497741644,-4.06052393857272,-0.135434845180186,-0.0329325992655829,-0.0321692852127233,7.86821669931406,10.7523748044739,0.165159002816433,0,0
0.078,5076,-0.9849853515625,-0.05078125,0.3087158203125,-0.94629501714939,-0.13858329959032,0.348259158250762,-0.0141483810956486,-0.00162125476048257,0.0057376383154513,1.033479722034,1.02111141255823,0.0153612136313697,-2.5609756097561,-6.34146341463415,-2.01219512195122,-8.30755502676978,-3.31499107674004,-4.0957763236169,-0.151995498620356,-0.0396151924609334,-0.0392166393994491,7.12893284592535,10.7293680398987,0.188104212680677,0,0
0.082,5081,-0.9937744140625,-0.058837890625,0.328369140625,-0.945514724915286,-0.140205107539533,0.348895337208208,-0.0162589774962478,-0.00185425650010616,0.00657965687354853,1.04827275836648,1.0209326154437,0.0176476029950544,-1.09756097560976,-6.34146341463415,-1.95121951219512,-8.26109315310021,-3.30664119894211,-4.12650602409639,-0.169482436946443,-0.0471062437679085,-0.0469864408292664,6.72503203851816,10.7015195982841,0.212685574863011,0,0
0.086,5086,-1.00482177734375,-0.04339599609375,0.342529296875,-0.944703601655506,-0.141733805338542,0.349388485863095,-0.018550233169383,-0.00210294505893066,0.00748790018617879,1.06248592269211,1.02064944229739,0.0201273769022292,-1.58536585365854,-6.09756097560976,-1.82926829268293,-8.19033101045297,-3.29268292682927,-4.15577816492451,-0.187859141789571,-0.055453344834859,-0.0554641876844831,6.56047690551842,10.661025686001,0.23889785616645,0,0
0.09,5091,-1.01324462890625,-0.03619384765625,0.3387451171875,-0.943959673713235,-0.143161190257353,0.349691233915441,-0.0210256709655747,-0.00236697630337738,0.00846304229908818,1.06898219210326,1.02032923515747,0.0228040321170003,-2.25609756097561,-5.54878048780488,-1.58536585365854,-8.08608321377332,-3.27044476327116,-4.18723098995696,-0.207081486099628,-0.0646986885724706,-0.0646328487615765,6.1961541294928,10.6180015232062,0.266728240643289,0,0
0.094,5096,-1.01239013671875,-0.04583740234375,0.34173583984375,-0.943356536155523,-0.144506410110828,0.349779705668605,-0.0236885056074384,-0.00264590287633308,0.00950573128083178,1.06949438549847,1.0200374306703,0.0256807613516473,-2.31707317073171,-4.39024390243902,-1.76829268292683,-7.96937039137834,-3.24517867271696,-4.22220646625071,-0.227110185669225,-0.074874311605931,-0.0744733516732844,5.26971807727133,10.5821568753514,0.29615648294983,0,0
0.098,5101,-1.0128173828125,-0.0689697265625,0.34539794921875,-0.942948966190733,-0.145697933503951,0.349532905666307,-0.0265415897030453,-0.00293930585646436,0.0106165144708529,1.07231320864465,1.01977057870661,0.0287603849549778,-2.5609756097561,-2.68292682926829,-1.76829268292683,-7.86305018222596,-3.22820297168489,-4.26128399215027,-0.247912249545458,-0.08599569365353,-0.0849659940352827,4.10895989971499,10.5516547359722,0.327150858580348,0,0
0.102,5106,-1.0068359375,-0.0894775390625,0.35223388671875,-0.94274208762429,-0.146426114169034,0.349013588645241,-0.0295873611512955,-0.00324698065389517,0.0117958563413967,1.07041746341845,1.01949735507704,0.032045317159474,-2.74390243902439,-1.70731707317073,-1.34146341463415,-7.76468957871397,-3.22754988913526,-4.30709534368071,-0.26945845763061,-0.0980566348470492,-0.0960908424228181,3.49906505741551,10.5330393372021,0.359664796354672,0,0
0.106,5111,-0.9979248046875,-0.10894775390625,0.3779296875,-0.942635868372542,-0.146729201413272,0.348459308067065,-0.0328278041093413,-0.0035690202099378,0.0130442128714323,1.07263897821478,1.01922707201288,0.0355375622616066,-2.19512195121951,-1.76829268292683,-1.09756097560976,-7.65072622636339,-3.23718827075911,-4.36283913400932,-0.291721311823903,-0.111032199849948,-0.107825398003904,3.02490652556402,10.5315912731809,0.393638652477123,0,0
0.11,5116,-0.9970703125,-0.13055419921875,0.4080810546875,-0.942563883463542,-0.146851942274306,0.347913953993056,-0.0362644296454587,-0.00390580905255018,0.0143621681947364,1.08522981630499,1.01896282501144,0.0392387501203113,-2.13414634146341,-1.70731707317073,-0.914634146341463,-7.50338753387534,-3.24051490514905,-4.42344173441734,-0.314671669738693,-0.124888621896475,-0.120143088195559,2.88202495075524,10.5462070739635,0.42900457613028,0,0
0.114,5121,-0.986083984375,-0.14739990234375,0.41937255859375,-0.942536406464629,-0.147037044986264,0.347495948875343,-0.0398982917997479,-0.00425800038756852,0.0157505315425983,1.08164767755184,1.01879031033894,0.043150192970309,-3.35365853658537,-1.46341463414634,-0.426829268292683,-7.31439292414903,-3.23036719378183,-4.48606271777003,-0.338279794471625,-0.139590136286484,-0.133013489881621,3.68385547975444,10.5864275483487,0.465692579602941,0,0
0.118,5126,-0.973876953125,-0.15777587890625,0.42584228515625,-0.942605060079823,-0.14744236158288,0.347264828889266,-0.0437299855629648,-0.00462647211977189,0.0172102676611213,1.07455628034076,1.01880519168855,0.047272863609931,-4.39024390243902,-1.09756097560976,0.0609756097560976,-7.08377518557795,-3.20519618239661,-4.5486479321315,-0.362523907087516,-0.155099109035961,-0.146401484733433,4.52577061317403,10.6593263492671,0.503638457416304,0,0
