time_s,timestamp_ms,xAcc,yAcc,zAcc,xAccAvg,yAccAvg,zAccAvg,xAccButter,yAccButter,zAccButter,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,rxAccAvg,ryAccAvg,rzAccAvg,rxAccButter,ryAccButter,rzAccButter,normGyro,normAvgGyro,normButterGyro,interpolated,outOfBounds
18.461,28236,-0.733154296875,0.544677734375,0.416748046875,-0.77239990234375,0.474630859375,0.4208681640625,-0.650029419778722,0.546161901319056,0.495347982161709,1.00392628809305,1.00747843400288,0.984926875781853,11.0975609756098,15.7317073170732,-3.53658536585366,-1.10878048780488,20.1668292682927,-12.2175609756098,-2.38606293205053,26.1208957771656,-33.7329067422565,19.5742154572642,27.7640181746678,36.1658909128116,0,0
18.465,28241,-0.72393798828125,0.58599853515625,0.44464111328125,-0.77344482421875,0.47395361328125,0.419166015625,-0.652716327240043,0.544064126957731,0.494112106729031,1.03207858891751,1.00711861539786,0.984654176905692,9.02439024390244,19.5121951219512,-0.24390243902439,-1.0009756097561,20.18,-12.089756097561,-2.44951035047191,25.926860374827,-33.409655144206,21.4994154839405,27.6503499108262,36.1024113222687,0,0
18.469,28246,-0.7374267578125,0.61749267578125,0.45086669921875,-0.7745087890625,0.473626953125,0.41764892578125,-0.655370611254439,0.541992067440246,0.49288965546923,1.06225053930123,1.00710211168407,0.984394789829603,5.18292682926829,23.2317073170732,0.731707317073171,-0.924390243902439,20.1956097560976,-11.9385365853659,-2.50799282838525,25.7317391228883,-33.0838906268064,23.8140788396603,27.5397875075644,36.036110783289,0,0
18.473,28251,-0.7684326171875,0.61529541015625,0.4534912109375,-0.77555859375,0.47362548828125,0.4164501953125,-0.657991865361985,0.539947839996931,0.491680719197684,1.0838502697857,1.00740963082148,0.984149338751787,3.17073170731707,23.4756097560976,-0.426829268292683,-0.869756097560976,20.2121951219512,-11.7731707317073,-2.56153322486587,25.5357497992311,-32.755627811153,23.6926143809551,27.4426290143623,35.9669976431275,0,0
18.477,28256,-0.7938232421875,0.579833984375,0.46905517578125,-0.776564453125,0.4738876953125,0.415431640625,-0.660579992539125,0.537933637087227,0.490485521945338,1.08920867936334,1.00790552307607,0.983918769471173,3.84146341463415,20.9756097560976,-2.6219512195122,-0.836585365853659,20.239512195122,-11.6073170731707,-2.61019520295327,25.3391290941108,-32.4248876808838,21.4850569932586,27.3706717420372,35.8950965415458,0,0
18.481,28261,-0.8197021484375,0.51019287109375,0.47186279296875,-0.77744482421875,0.47429150390625,0.41429248046875,-0.663135304656641,0.53595124562188,0.48930440153714,1.07464546398159,1.00833128050447,0.983704153507891,5,18.4146341463415,-4.9390243902439,-0.836585365853659,20.2770731707317,-11.4560975609756,-2.65405750573989,25.1420950542048,-32.0917204139636,19.7102184835945,27.3343143837001,35.8204229587266,0,0
18.485,28266,-0.83001708984375,0.4427490234375,0.46014404296875,-0.77830126953125,0.474396484375,0.4128291015625,-0.665658476571373,0.534001611605467,0.488137769360148,1.04722853640797,1.00847220746271,0.983506428936875,4.81707317073171,16.4634146341463,-7.01219512195122,-0.859512195121952,20.3029268292683,-11.3360975609756,-2.69319384044844,24.9448259031707,-31.7562143129611,18.5315702458352,27.319202561021,35.7429705270877,0,0
18.489,28271,-0.83001708984375,0.4427490234375,0.46014404296875,-0.779322265625,0.473939453125,0.4108779296875,-0.668150409635459,0.532084760147515,0.486985995340673,1.04722853640797,1.00831118703768,0.983326236844259,4.81707317073171,16.4634146341463,-7.01219512195122,-0.873170731707318,20.2960975609756,-11.2507317073171,-2.72767251816695,24.7474634315944,-31.4184911497599,18.5315702458352,27.2908366240885,35.6627163710787,0,0
18.493,28276,-0.83734130859375,0.39892578125,0.4439697265625,-0.78060791015625,0.47292578125,0.40853564453125,-0.67061208483111,0.530200093460875,0.485849336997879,1.02829536813476,1.00799872685562,0.983163944188306,3.59756097560976,15.7926829268293,-8.17073170731707,-0.873658536585367,20.240487804878,-11.1907317073171,-2.75756484994113,24.5501280647082,-31.0786934345449,18.1414480026692,27.229408501251,35.5796323756607,0,0
18.497,28281,-0.83050537109375,0.380126953125,0.44171142578125,-0.78228369140625,0.4716044921875,0.40599169921875,-0.673044483239351,0.528346611468484,0.48472791735319,1.0145662401112,1.00780727962277,0.983019690966115,2.4390243902439,17.0731707317073,-7.92682926829268,-0.88048780487805,20.1463414634146,-11.1404878048781,-2.78295348052319,24.3529321535787,-30.7369747596453,18.9809541661871,27.1427759525382,35.4936936336633,0,0
