time_s,timestamp_ms,xAcc,yAcc,zAcc,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,normGyro,normAvgGyro,normButterGyro
63.915,104205,-0.98480224609375,-0.000732421875,1.28131103515625,1.61604268791585,1.60769895517946,1.61097882996071,-0.548780487804878,0.487804878048781,-1.82926829268293,1.97112559454203,4.1099079243153,6.77107347595769
63.919,104209,-0.98480224609375,-0.000732421875,1.28131103515625,1.61604268791585,1.6078752933742,1.61010190719209,-0.548780487804878,0.487804878048781,-1.82926829268293,1.97112559454203,4.0829600219916,6.87505520118391
63.923,104213,-0.986572265625,-0.00518798828125,1.2845458984375,1.61969438960424,1.6080967296071,1.60926874853794,-1.82926829268293,0.670731707317073,-1.89024390243902,2.71461332799415,4.05491562852215,6.94834547354122
63.927,104217,-0.98681640625,-0.00738525390625,1.28802490234375,1.6226118792481,1.6082986328276,1.60849450848608,-3.29268292682927,0.914634146341463,-1.95121951219512,3.93517141469818,4.03044691419495,6.9911266484743
63.931,104221,-0.9876708984375,-0.0096435546875,1.2843017578125,1.62019066991747,1.60848690033585,1.60779323214735,-4.57317073170732,0.914634146341463,-1.95121951219512,5.0554627629693,4.00704346635369,7.00486042788531
63.935,104225,-0.98284912109375,-0.01446533203125,1.287109375,1.61952220851658,1.60866728694722,1.60717626404334,-5.67073170731707,0.853658536585366,-1.82926829268293,6.01931503412734,3.99312378886291,6.99225316907521
63.939,104229,-0.98284912109375,-0.01446533203125,1.287109375,1.61952220851658,1.6087946059156,1.60665121378726,-5.67073170731707,0.853658536585366,-1.82926829268293,6.01931503412734,3.98427239495051,6.95686033573944
63.943,104233,-0.9818115234375,-0.019287109375,1.287109375,1.61894298953224,1.60886890071557,1.60622257106522,-6.70731707317073,0.853658536585366,-1.70731707317073,6.97364802707112,3.98020605797986,6.90260067470938
63.947,104237,-0.98162841796875,-0.02325439453125,1.2867431640625,1.61859293464738,1.60887904845771,1.60589236419509,-7.25609756097561,0.914634146341463,-1.64634146341463,7.49652904017641,3.98279522860247,6.83356647675647
63.951,104241,-0.98248291015625,-0.02740478515625,1.28289794921875,1.61612216094831,1.60886975309726,1.60566019360011,-7.31707317073171,0.914634146341463,-1.52439024390244,7.52993233855394,3.98462407686811,6.75394579780422
63.955,104245,-0.98248291015625,-0.02740478515625,1.28289794921875,1.61612216094831,1.60886701848517,1.60552315542818,-7.31707317073171,0.914634146341463,-1.52439024390244,7.52993233855394,3.99334737570074,6.66772793467474
63.959,104249,-0.98187255859375,-0.03375244140625,1.284423828125,1.61708302782374,1.60881433888055,1.60547651999033,-6.70731707317073,0.670731707317073,-1.34146341463415,6.87295478204607,4.02197924411072,6.57836857419996
63.963,104253,-0.9776611328125,-0.03668212890625,1.28497314453125,1.61503029425452,1.60876209237987,1.60551465978669,-5.79268292682927,0.365853658536585,-1.34146341463415,5.95722657644023,4.06648162065337,6.48850360896869
63.967,104257,-0.97894287109375,-0.0396728515625,1.2801513671875,1.61204547173099,1.60870938913051,1.60563070355778,-4.63414634146342,0.182926829268293,-1.46341463414634,4.86316326380254,4.11861858067933,6.39971123459715
63.971,104261,-0.97552490234375,-0.048583984375,1.28082275390625,1.6107501871968,1.60867019214082,1.60581575603504,-3.41463414634146,-0.24390243902439,-1.52439024390244,3.74739647873401,4.18396034892808,6.3124463896668
63.975,104265,-0.97552490234375,-0.048583984375,1.28082275390625,1.6107501871968,1.60863130444307,1.60605942573014,-3.41463414634146,-0.24390243902439,-1.52439024390244,3.74739647873401,4.25453009120355,6.22626547409511
63.979,104269,-0.9759521484375,-0.0521240234375,1.2806396484375,1.61097405907395,1.60861154017911,1.60635117852328,-2.4390243902439,-0.670731707317073,-1.46341463414634,2.92237974788336,4.31975985421944,6.14025937634291
63.983,104273,-0.97149658203125,-0.0537109375,1.2802734375,1.6080393491683,1.60856636599952,1.60668086299047,-1.46341463414634,-0.792682926829268,-1.46341463414634,2.21619290797393,4.38139772907564,6.05326597380288
63.986,104277,-0.972412109375,-0.05419921875,1.282470703125,1.61035833594457,1.6084829922371,1.60703852726919,-0.609756097560976,-0.975609756097561,-1.34146341463415,1.76724106660847,4.44484211717579,5.96385204157404
63.99,104281,-0.96728515625,-0.05364990234375,1.281494140625,1.60647008001372,1.60834793711846,1.60741456932625,0.304878048780488,-1.03658536585366,-1.28048780487805,1.67544288585782,4.50400024384703,5.87046649200223
63.994,104285,-0.96728515625,-0.05364990234375,1.281494140625,1.60647008001372,1.60822386334189,1.60779958231603,0.304878048780488,-1.03658536585366,-1.28048780487805,1.67544288585782,4.55781555360107,5.77172966961676
63.998,104289,-0.96612548828125,-0.0506591796875,1.2781982421875,1.60304571298654,1.60806539338745,1.60818388825804,1.40243902439024,-1.03658536585366,-1.46341463414634,2.27660423202372,4.59922915383998,5.66668558419154
64.002,104293,-0.96697998046875,-0.0445556640625,1.27734375,1.60269851983817,1.60780046773466,1.60855756067458,2.37804878048781,-1.09756097560976,-1.52439024390244,3.03043259507053,4.63116390060668,5.55504565392726
64.006,104297,-0.9652099609375,-0.04412841796875,1.27545166015625,1.60011078471484,1.60749165000385,1.60891072663427,2.98780487804878,-0.975609756097561,-1.58536585365854,3.52025244484416,4.6602596883568,5.4373188857547
64.011,104303,-0.966552734375,-0.04339599609375,1.273681640625,1.59949126989488,1.60709076403519,1.60923387343811,3.53658536585366,-0.914634146341463,-1.52439024390244,3.95825179685792,4.68071446649454,5.31468786162889
64.015,104307,-0.96795654296875,-0.041259765625,1.27142333984375,1.59848664255754,1.60666078125462,1.60951819632805,3.96341463414634,-0.975609756097561,-1.52439024390244,4.35709026462191,4.69647494879478,5.18877339210333
64.019,104311,-0.97088623046875,-0.04205322265625,1.2674560546875,1.5971328675516,1.60615478700346,1.60975591107639,4.20731707317073,-1.15853658536585,-1.52439024390244,4.62249819789365,4.71165101559643,5.0614515735738
