time_s,timestamp_ms,xAcc,yAcc,zAcc,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,normGyro,normAvgGyro,normButterGyro
0.002,54307,-0.87982177734375,-0.37890625,1.2904052734375,1.60710985184358,1.60250638350038,0.000185043826873556,-4.57317073170732,-3.84146341463415,-1.89024390243902,6.26448351566392,4.73233998363897,0.00072129730384951
0.006,54311,-0.88525390625,-0.38702392578125,1.2911376953125,1.61260613477529,1.60223253796775,0.00125874989870842,-5.42682926829268,-3.59756097560976,-2.07317073170732,6.8330782055554,4.71809400903875,0.00496958466463157
0.01,54315,-0.8927001953125,-0.39617919921875,1.28533935546875,1.61430135207817,1.60189885642089,0.00433690624378147,-5.97560975609756,-2.86585365853659,-1.40243902439024,6.77405819036481,4.70306854382143,0.0173259705059995
0.014,54319,-0.8927001953125,-0.39617919921875,1.28533935546875,1.61430135207817,1.601583879365,0.0104809104753582,-5.97560975609756,-2.86585365853659,-1.40243902439024,6.77405819036481,4.69567754937589,0.0422780610079874
0.018,54323,-0.89862060546875,-0.400634765625,1.275634765625,1.61098456332504,1.60127830460928,0.0204992195729752,-6.76829268292683,-2.37804878048781,-0.792682926829268,7.21756524505508,4.68850718163021,0.0833441260270359
0.022,54327,-0.8980712890625,-0.404541015625,1.26141357421875,1.60042171904302,1.6010266585198,0.0349724353171733,-7.68292682926829,-1.76829268292683,-0.304878048780488,7.88968784560019,4.69650252530236,0.14329972117186
0.026,54331,-0.90130615234375,-0.40484619140625,1.25439453125,1.59679643629949,1.60074019956289,0.0542773093947298,-7.80487804878049,-1.64634146341463,0.182926829268293,7.97872319330355,4.70998265628686,0.224417899474978
0.03,54335,-0.89703369140625,-0.401123046875,1.25469970703125,1.59368770374767,1.60044272455994,0.0786122821712998,-7.31707317073171,-1.89024390243902,0.792682926829268,7.59874516081677,4.72127808183359,0.328375326345951
0.034,54339,-0.89703369140625,-0.401123046875,1.25469970703125,1.59368770374767,1.60018840780367,0.108023895457674,-7.31707317073171,-1.89024390243902,0.792682926829268,7.59874516081677,4.72612460979794,0.456016635922393
0.038,54343,-0.87890625,-0.39501953125,1.259765625,1.58604100082239,1.59994115540173,0.142430133228747,-6.28048780487805,-2.01219512195122,1.28048780487805,6.71811768983453,4.7308365119855,0.607269853630735
0.042,54347,-0.865478515625,-0.39599609375,1.2596435546875,1.57878682922663,1.59974827570582,0.18163924624355,-4.81707317073171,-1.82926829268293,0.914634146341463,5.23325635149398,4.72659858111729,0.780996434506677
0.046,54351,-0.8577880859375,-0.40142822265625,1.2625732421875,1.57830168542302,1.59968427744506,0.225367376377244,-3.23170731707317,-1.21951219512195,0.0609756097560976,3.45468670102812,4.72402330336784,0.974682250843827
0.05,54355,-0.85870361328125,-0.40667724609375,1.268310546875,1.58473023611813,1.5996324759667,0.273258632988089,-1.46341463414634,-0.609756097560976,-0.792682926829268,1.77249290899374,4.72531026217188,1.18431425561381
0.054,54359,-0.85870361328125,-0.40667724609375,1.268310546875,1.58473023611813,1.59954616580942,0.324904766723442,-1.46341463414634,-0.609756097560976,-0.792682926829268,1.77249290899374,4.72704359014404,1.40476649241968
0.058,54363,-0.86822509765625,-0.41375732421875,1.277099609375,1.59874743340236,1.59946209747441,0.379861098815352,0.24390243902439,0.426829268292683,-1.58536585365854,1.65983629131905,4.72873189661042,1.63065197195689
0.062,54367,-0.87799072265625,-0.41357421875,1.28167724609375,1.60767157922244,1.59929852204887,0.437660877775158,1.46341463414634,0.853658536585366,-1.34146341463415,2.16098111544748,4.72652868715273,1.8570853064439
