time_s,timestamp_ms,xAcc,yAcc,zAcc,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,normGyro,normAvgGyro,normButterGyro
0.003,25415,-0.96124267578125,0.2862548828125,1.21649169921875,1.57663610067295,1.57440036613882,0.000181535056437399,1.64634146341463,-0.0609756097560976,0.914634146341463,1.88433379760518,2.87637570013553,0.000216963598733499
0.007,25419,-0.96368408203125,0.28082275390625,1.2225341796875,1.58181485944977,1.574551660254,0.00123485713130055,1.40243902439024,-0.182926829268293,0.487804878048781,1.49607855443723,2.86788645800252,0.00143043628592482
0.011,25423,-0.96002197265625,0.27923583984375,1.22149658203125,1.57850205642884,1.57469829916564,0.00425393063463073,0.853658536585366,-0.670731707317073,0.304878048780488,1.12763670786018,2.85965842331976,0.00473337586923785
0.015,25427,-0.96002197265625,0.27923583984375,1.22149658203125,1.57850205642884,1.57484835884198,0.0102777028264217,0.853658536585366,-0.670731707317073,0.304878048780488,1.12763670786018,2.85140094701688,0.010934840713941
0.019,25431,-0.95404052734375,0.27655029296875,1.21636962890625,1.57042302150757,1.5749264650392,0.0200951584030113,0.24390243902439,-0.914634146341463,0.24390243902439,0.977513386700085,2.84757210658261,0.0204497665094804
0.023,25435,-0.9495849609375,0.281982421875,1.22125244140625,1.57247677563959,1.57494318149873,0.0342718299740532,-0.426829268292683,-0.548780487804878,0.426829268292683,0.815798058552418,2.8488216367814,0.0334366787292468
0.027,25439,-0.94500732421875,0.2916259765625,1.21649169921875,1.56778079057668,1.57495941342321,0.0531767167179647,-0.548780487804878,-0.182926829268293,0.914634146341463,1.08220971642066,2.85003494871356,0.0498742422969851
0.031,25443,-0.94500732421875,0.2916259765625,1.21649169921875,1.56778079057668,1.57493402351246,0.0770079316991721,-0.548780487804878,-0.182926829268293,0.914634146341463,1.08220971642066,2.86394876554474,0.069687156179177
0.035,25447,-0.94232177734375,0.2965087890625,1.21435546875,1.56542230676921,1.57492568061904,0.1058159504181,-0.914634146341463,0.0609756097560976,1.40243902439024,1.67544288585782,2.88497892750357,0.0928770520042759
0.039,25451,-0.9398193359375,0.3033447265625,1.21282958984375,1.56404412384556,1.57495421366351,0.13952516941928,-1.58536585365854,0.121951219512195,1.95121951219512,2.51704480982321,2.90163200489814,0.119696120236704
0.043,25455,-0.945068359375,0.30889892578125,1.21136474609375,1.56715579899362,1.57496260154358,0.177954295289959,-2.07317073170732,0.121951219512195,2.37804878048781,3.15721791853649,2.90851003535878,0.15083045263333
0.047,25459,-0.94189453125,0.31512451171875,1.2105712890625,1.56587087966635,1.57497076272418,0.220835602224722,-2.5609756097561,0.426829268292683,2.6219512195122,3.68990616351397,2.91520217310427,0.187376904529784
0.051,25463,-0.94189453125,0.31512451171875,1.2105712890625,1.56587087966635,1.57501691793767,0.267831651379337,-2.5609756097561,0.426829268292683,2.6219512195122,3.68990616351397,2.91406549822995,0.230604244910387
0.055,25467,-0.9471435546875,0.32086181640625,1.212890625,1.57198501475888,1.57506317584932,0.318550372053051,-2.98780487804878,0.487804878048781,2.80487804878049,4.12701738024822,2.92134854914577,0.281699038571846
0.059,25471,-0.9520263671875,0.3201904296875,1.2156982421875,1.57695856988745,1.57511645584039,0.37256050338041,-3.41463414634146,-0.0609756097560976,2.5609756097561,4.26872820077735,2.95258960272937,0.341672795242851
0.063,25475,-0.95550537109375,0.3116455078125,1.21923828125,1.58008082805728,1.57507618570201,0.42940505370816,-3.35365853658537,-0.731707317073171,2.37804878048781,4.17582772396681,3.01068932582827,0.411328235279291
0.067,25479,-0.9522705078125,0.3026123046875,1.22479248046875,1.5806675637877,1.5750369350608,0.488610913612124,-3.23170731707317,-1.03658536585366,1.95121951219512,3.91480510226208,3.06731816986138,0.491121980478528
0.071,25483,-0.9522705078125,0.3026123046875,1.22479248046875,1.5806675637877,1.57499224320852,0.549696348059271,-3.23170731707317,-1.03658536585366,1.95121951219512,3.91480510226208,3.14170944819228,0.581067055512721
0.075,25487,-0.95013427734375,0.2974853515625,1.23529052734375,1.58656716413866,1.57496309098718,0.612178822956315,-3.10975609756098,-1.03658536585366,1.76829268292683,3.72450684245743,3.21379722462381,0.680787297067506
0.079,25491,-0.9493408203125,0.286376953125,1.23590087890625,1.58452224183632,1.57488919749916,0.675583105252756,-2.80487804878049,-0.792682926829268,1.70731707317073,3.37796072791818,3.27346489529547,0.789573058492001
0.083,25495,-0.9490966796875,0.2777099609375,1.23736572265625,1.58397640809526,1.57480241761906,0.739446964760824,-2.4390243902439,-0.548780487804878,1.76829268292683,3.06216573889993,3.32180267957927,0.906360179476267
0.087,25499,-0.9552001953125,0.2763671875,1.23736572265625,1.58740674279037,1.57471770392659,0.803325542761314,-1.64634146341463,0.0609756097560976,1.82926829268293,2.46178405343736,3.36898956423726,1.02970817735043
0.091,25503,-0.9552001953125,0.2763671875,1.23736572265625,1.58740674279037,1.57468693927859,0.866796695178669,-1.64634146341463,0.0609756097560976,1.82926829268293,2.46178405343736,3.40935854050639,1.15785194144083
0.095,25507,-0.95526123046875,0.27069091796875,1.23077392578125,1.58132920288295,1.57472933937489,0.92946442540879,-1.21951219512195,0.609756097560976,1.89024390243902,2.33067254312395,3.43650199119189,1.28888549815779
0.099,25511,-0.95623779296875,0.2694091796875,1.22735595703125,1.57904232624136,1.57484278847182,0.990959538380861,-1.09756097560976,1.09756097560976,1.70731707317073,2.30742535712494,3.44509711398531,1.42096078398135
