time_s,timestamp_ms,xAcc,yAcc,zAcc,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,normGyro,normAvgGyro,normButterGyro
0.003,52367,-0.4012451171875,0.01190185546875,0.07275390625,0.407961308343136,0.467689384830312,4.69729692874188e-05,2.74390243902439,3.84146341463415,2.80487804878049,5.49119136703387,13.3806261535802,0.000632259869159136
0.007,52371,-0.4012451171875,0.01190185546875,0.07275390625,0.407961308343136,0.46700870374522,0.000319370252279733,2.74390243902439,3.84146341463415,2.80487804878049,5.49119136703387,13.402566271585,0.00429874876940743
0.011,52375,-0.39569091796875,0.01708984375,0.07684326171875,0.403445476110376,0.466307656243534,0.00109925238639622,2.92682926829268,3.71951219512195,3.04878048780488,5.6299345465303,13.4233840152243,0.0148189974130864
0.015,52379,-0.39410400390625,0.0146484375,0.07830810546875,0.402075492909272,0.465609396279338,0.00265276510554478,3.23170731707317,3.59756097560976,3.47560975609756,5.95535392173589,13.4371409832936,0.0359022179775556
0.018,52383,-0.39019775390625,0.0115966796875,0.07525634765625,0.397557905211071,0.464931979896163,0.00517976742454559,3.23170731707317,4.08536585365854,3.90243902439024,6.5087000760941,13.4504872955995,0.0705978594933154
0.022,52387,-0.3826904296875,0.0164794921875,0.0782470703125,0.390955422842107,0.464340086855817,0.00882068493276415,2.68292682926829,5.1219512195122,4.08536585365854,7.07973833022868,13.4478558416331,0.121510077851722
0.026,52391,-0.3826904296875,0.0164794921875,0.0782470703125,0.390955422842107,0.463892366829339,0.0136631214834689,2.68292682926829,5.1219512195122,4.08536585365854,7.07973833022868,13.4261045819473,0.190858038444982
0.03,52395,-0.38104248046875,0.02099609375,0.0811767578125,0.390158780349085,0.463524609070733,0.0197499196385937,2.07317073170732,6.21951219512195,4.39024390243902,7.89015908274235,13.3861910915354,0.28041789040745
0.034,52399,-0.38092041015625,0.02813720703125,0.10565185546875,0.396300865324711,0.463191110917875,0.0270879699380272,1.58536585365854,6.64634146341464,4.32926829268293,8.08886912295413,13.3382178190267,0.391567459280458
0.038,52403,-0.36639404296875,0.04229736328125,0.110595703125,0.385052037019992,0.462866876602597,0.0356543655058456,0.670731707317073,8.17073170731707,3.90243902439024,9.0796347941556,13.2915771374211,0.525408431626743
0.042,52407,-0.36419677734375,0.0655517578125,0.09515380859375,0.382087127328019,0.462557431239283,0.0453983604494034,-1.09756097560976,13.109756097561,3.90243902439024,13.7222219546181,13.2361417699291,0.683352184820407
0.046,52411,-0.36419677734375,0.0655517578125,0.09515380859375,0.382087127328019,0.462197460403009,0.0562442579517788,-1.09756097560976,13.109756097561,3.90243902439024,13.7222219546181,13.178796752634,0.867945995534717
0.05,52415,-0.37591552734375,0.0760498046875,0.08203125,0.392205535998281,0.461743932034789,0.068099340892683,-2.68292682926829,16.890243902439,3.78048780487805,17.5148657858951,13.1184378390905,1.08278170847145
0.054,52419,-0.37677001953125,0.08154296875,0.07330322265625,0.392400644522832,0.461110858172068,0.0808620289285843,-4.20731707317073,17.6219512195122,3.41463414634146,18.4362254295835,13.0567808961334,1.33200972218017
