time_s,timestamp_ms,xAcc,yAcc,zAcc,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,normGyro,normAvgGyro,normButterGyro
0.003,31587,-0.152587890625,-0.09368896484375,-0.01495361328125,0.179678315466963,0.191131261795134,2.06882952413367e-05,-0.304878048780488,-2.19512195121951,-2.4390243902439,3.29550466265162,6.33394715625844,0.000379446864542061
0.007,31591,-0.16766357421875,-0.09820556640625,0.02288818359375,0.195650904268802,0.191474365687428,0.00014249927057841,-0.731707317073171,-4.63414634146342,-0.426829268292683,4.71093314919968,6.31070289535659,0.00274284107694369
0.011,31595,-0.17095947265625,-0.10333251953125,0.05047607421875,0.206040250805798,0.191929513220481,0.000498072797460732,-0.24390243902439,-3.41463414634146,1.15853658536585,3.61405890554572,6.38073938682931,0.00986570812854968
0.015,31599,-0.17156982421875,-0.10272216796875,0.0384521484375,0.203633533815313,0.192277648615205,0.00122089792502986,1.46341463414634,-0.609756097560976,2.74390243902439,3.16897230736251,6.5332093233883,0.0243645726090433
0.019,31603,-0.17156982421875,-0.10272216796875,0.0384521484375,0.203633533815313,0.192576253924828,0.0024175164839202,1.46341463414634,-0.609756097560976,2.74390243902439,3.16897230736251,6.698572762427,0.0478645431873074
0.023,31607,-0.172119140625,-0.0975341796875,0.0015869140625,0.197839412334964,0.193143037655505,0.00416519625390032,2.5,0.975609756097561,3.53658536585366,4.4395101583579,6.78749183037532,0.0813785651132313
0.027,31611,-0.1617431640625,-0.0894775390625,-0.033447265625,0.187845150843505,0.193693392872249,0.006512251112835,1.82926829268293,-0.365853658536585,3.71951219512195,4.16111071178605,6.87383353403528,0.125880972940036
0.031,31615,-0.14410400390625,-0.0845947265625,-0.0318603515625,0.170109710791838,0.194380827839269,0.00947783573978802,-0.121951219512195,-3.29268292682927,3.29268292682927,4.65815347677665,6.8399426327661,0.182331380126841
0.035,31619,-0.12890625,-0.08074951171875,0.0081787109375,0.152329236341807,0.194829447492413,0.0130515498821679,-2.07317073170732,-4.9390243902439,2.74390243902439,6.01838843920164,6.83301258838596,0.251627724236513
0.039,31623,-0.12890625,-0.08074951171875,0.0081787109375,0.152329236341807,0.195098982675554,0.0171973230813072,-2.07317073170732,-4.9390243902439,2.74390243902439,6.01838843920164,6.8863698847127,0.334820701044397
0.043,31627,-0.13311767578125,-0.07916259765625,0.0455322265625,0.161431769267471,0.195444807583626,0.0218644918339494,-2.98780487804878,-3.96341463414634,1.95121951219512,5.33318770869997,6.93332227211567,0.432893077023591
0.047,31631,-0.1346435546875,-0.08428955078125,0.06341552734375,0.171041352596606,0.195781285872561,0.0270002217748956,-2.5,-0.792682926829268,1.28048780487805,2.9185604740913,6.97900567607532,0.545934541329805
0.051,31635,-0.1470947265625,-0.08709716796875,0.06048583984375,0.181332049214354,0.196285592095868,0.0325558597176998,-2.01219512195122,3.04878048780488,0.304878048780488,3.66564350370467,6.96681695093651,0.672662399282155
0.055,31639,-0.15643310546875,-0.09442138671875,0.02783203125,0.184827856991282,0.196718611484306,0.0384873295672268,-1.15853658536585,5.48780487804878,-1.03658536585366,5.70374601642369,6.89330252459072,0.811246416473188
0.059,31643,-0.15643310546875,-0.09442138671875,0.02783203125,0.184827856991282,0.19704231225685,0.0447522829122395,-1.15853658536585,5.48780487804878,-1.03658536585366,5.70374601642369,6.85351088099644,0.960534607700656
0.063,31647,-0.16680908203125,-0.095947265625,0.0037841796875,0.192471991845385,0.197228697778529,0.0513076368738114,-0.548780487804878,5.85365853658537,-2.37804878048781,6.34204969147307,6.82859351866721,1.1201198342723
0.067,31651,-0.1796875,-0.0931396484375,-0.01007080078125,0.202642573995907,0.197410364679407,0.0581111508840483,-0.975609756097561,5.1219512195122,-3.29268292682927,6.16668140476611,6.80430697563745,1.28977331002595
0.071,31655,-0.1878662109375,-0.08807373046875,-0.00469970703125,0.207539833422104,0.197418523959828,0.0651243020461086,-0.914634146341463,4.26829268292683,-3.41463414634146,5.54207582067781,6.77686823353029,1.46905994339799
0.075,31659,-0.18756103515625,-0.09234619140625,0.01025390625,0.209313409913239,0.197403369862288,0.0723116739039074,0.0609756097560976,3.84146341463415,-2.5,4.58372765235433,6.75436439384187,1.65697365098626
0.079,31663,-0.18756103515625,-0.09234619140625,0.01025390625,0.209313409913239,0.197485104329615,0.0796380482754,0.0609756097560976,3.84146341463415,-2.5,4.58372765235433,6.75220009106892,1.8517976072706
0.083,31667,-0.18328857421875,-0.09576416015625,0.02557373046875,0.208373442404886,0.197588367675945,0.0870664626786002,1.46341463414634,4.08536585365854,-0.731707317073171,4.4008172136015,6.79308020338807,2.05140099273945
0.087,31671,-0.1741943359375,-0.10748291015625,0.0318603515625,0.207150487930995,0.197689172371172,0.0945577643511401,2.07317073170732,4.57317073170732,0.914634146341463,5.10377145313209,6.83298697969961,2.25367948295214
0.091,31675,-0.16229248046875,-0.11676025390625,0.03802490234375,0.203513388520764,0.197696797037951,0.102070745642208,1.70731707317073,4.26829268292683,2.5,5.23290110889428,6.91544754389017,2.45687260773369
0.095,31679,-0.14849853515625,-0.11688232421875,0.02880859375,0.191162830414758,0.19761437046985,0.109561190831646,1.58536585365854,3.23170731707317,3.78048780487805,5.22009627459134,6.99241356340621,2.65960206152603
0.099,31683,-0.14849853515625,-0.11688232421875,0.02880859375,0.191162830414758,0.197493223521319,0.116980779945251,1.58536585365854,3.23170731707317,3.78048780487805,5.22009627459134,7.02496794613374,2.86068333323047
