time_s,timestamp_ms,xAcc,yAcc,zAcc,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,normGyro,normAvgGyro,normButterGyro
0.001,63719,-0.83721923828125,0.04864501953125,0.39691162109375,0.927815297261637,0.888116925452542,0.000106829345262348,-0.914634146341463,11.5853658536585,-1.40243902439024,11.7057290589653,10.1226131113028,0.00134780637361605
0.005,63723,-0.8310546875,0.04901123046875,0.4017333984375,0.92436124851052,0.888682770492059,0.000725937368502716,-0.853658536585366,12.8658536585366,-1.82926829268293,13.0232540383185,10.0179199003427,0.00931546601442421
0.009,63727,-0.81842041015625,0.0498046875,0.4105224609375,0.916963012117434,0.889231204914976,0.00249762647746385,-1.28048780487805,12.8658536585366,-1.89024390243902,13.0668611912742,9.91644801895052,0.0325924626689216
0.013,63731,-0.8197021484375,0.0543212890625,0.412841796875,0.919402394953072,0.889789946227842,0.0060266880646773,-1.95121951219512,10.7926829268293,-2.31707317073171,11.2097319514058,9.84455390245535,0.0795944294291715
0.017,63735,-0.8197021484375,0.0543212890625,0.412841796875,0.919402394953072,0.890364049671301,0.0117709868728572,-1.95121951219512,10.7926829268293,-2.31707317073171,11.2097319514058,9.80411561411194,0.156262109762341
0.021,63739,-0.8184814453125,0.05157470703125,0.41595458984375,0.919559703085276,0.890915044276489,0.020060138603326,-2.5609756097561,9.81707317073171,-2.92682926829268,10.5593489988257,9.80531905899712,0.266142309506634
0.025,63743,-0.81524658203125,0.05059814453125,0.4063720703125,0.912318705975992,0.891453418339707,0.031110142943067,-3.53658536585366,9.26829268292683,-3.53658536585366,10.5316722962849,9.84604800617578,0.41099987362449
0.029,63747,-0.80865478515625,0.04864501953125,0.3973388671875,0.902312071768489,0.891976410286834,0.0450345862403491,-4.63414634146342,8.47560975609756,-4.02439024390244,10.464558752617,9.88561326914934,0.591278383733755
0.033,63751,-0.80120849609375,0.04266357421875,0.3902587890625,0.892220352389731,0.892530096658446,0.0618551243135122,-5.79268292682927,8.23170731707317,-4.69512195121951,11.1067705018857,9.95690722192764,0.806508618533529
0.037,63755,-0.80120849609375,0.04266357421875,0.3902587890625,0.892220352389731,0.892936684417299,0.0815145041071345,-5.79268292682927,8.23170731707317,-4.69512195121951,11.1067705018857,10.005434806995,1.05568020225244
0.041,63759,-0.7943115234375,0.0380859375,0.3812255859375,0.881881104386666,0.893332132785499,0.103891296090945,-6.64634146341464,8.41463414634146,-4.9390243902439,11.8056717128889,10.0526328691837,1.33742609101845
0.045,63763,-0.78509521484375,0.031494140625,0.371826171875,0.869264677388584,0.893700001469193,0.128810894552508,-7.25609756097561,8.59756097560976,-5,12.3113365051778,10.081307091084,1.65016096079834
0.049,63767,-0.7794189453125,0.0216064453125,0.3626708984375,0.859936574035874,0.894066200087301,0.1560531636282,-7.5,9.39024390243902,-4.9390243902439,12.9930998023842,10.0925974148596,1.99224173098974
0.053,63771,-0.763427734375,0.01397705078125,0.35479736328125,0.841961063561026,0.894329684266522,0.185360686159971,-7.6219512195122,10.2439024390244,-5.18292682926829,13.7802179986538,10.0871174535804,2.36206706737682
0.056,63775,-0.763427734375,0.01397705078125,0.35479736328125,0.841961063561026,0.894523509839348,0.216448205339812,-7.6219512195122,10.2439024390244,-5.18292682926829,13.7802179986538,10.0577868426577,2.75805714344847
0.06,63779,-0.75299072265625,0.0015869140625,0.34033203125,0.826331312608553,0.894712365525691,0.249012950450134,-6.95121951219512,10,-5.42682926829268,13.3330389864397,10.0292082986819,3.1783871105643
0.064,63783,-0.74652099609375,-0.01190185546875,0.33892822265625,0.819943651652556,0.89481881937126,0.28274275029151,-5.97560975609756,9.9390243902439,-5.85365853658537,12.9906672673104,9.97431933567174,3.62063973940529
0.068,63787,-0.7376708984375,-0.02264404296875,0.3370361328125,0.811334987477284,0.894914425200575,0.317321852417993,-4.39024390243902,9.45121951219512,-5.79268292682927,11.9228757974484,9.88818963853804,4.08164389083074
0.072,63791,-0.74127197265625,-0.03497314453125,0.333984375,0.813789174804035,0.895019966187177,0.352438328691263,-2.37804878048781,8.10975609756098,-5.60975609756098,10.1436001221672,9.78165053688834,4.55730343116148
0.076,63795,-0.74127197265625,-0.03497314453125,0.333984375,0.813789174804035,0.895158797586668,0.387792286882326,-2.37804878048781,8.10975609756098,-5.60975609756098,10.1436001221672,9.68123269503522,5.04254598272072
0.08,63799,-0.7398681640625,-0.0469970703125,0.32965087890625,0.811346613214621,0.895294283651231,0.423101248386092,-0.731707317073171,7.86585365853659,-4.9390243902439,9.31670603286354,9.58323456021471,5.53177261811672
0.084,63803,-0.74273681640625,-0.0582275390625,0.333251953125,0.816152736325863,0.895458944251913,0.458102475754323,0.914634146341463,6.34146341463415,-3.84146341463415,7.4704454369716,9.4979749874184,6.01917975060163
0.088,63807,-0.77191162109375,-0.0701904296875,0.33721923828125,0.845275731265416,0.895590288634402,0.492558526253956,2.13414634146341,2.80487804878049,-2.68292682926829,4.42944893260098,9.42109810200035,6.49833125493468
0.092,63811,-0.7894287109375,-0.079833984375,0.341796875,0.863942277280951,0.895730644780821,0.526266801564284,3.23170731707317,3.65853658536585,-1.82926829268293,5.21296888694915,9.35991467398886,6.96197655327986
0.096,63815,-0.7894287109375,-0.079833984375,0.341796875,0.863942277280951,0.895864974574668,0.559060976913121,3.23170731707317,3.65853658536585,-1.82926829268293,5.21296888694915,9.31527513924248,7.40304351400591
0.1,63819,-0.7940673828125,-0.08404541015625,0.35137939453125,0.872395620298597,0.895996251418654,0.590801915984644,4.14634146341463,6.46341463414634,-0.365853658536585,7.68776464023146,9.27165013937669,7.81595078180973
0.104,63823,-0.8096923828125,-0.08709716796875,0.359375,0.890133732692881,0.896082135721634,0.621372507837395,5,6.46341463414634,0.914634146341463,8.22266893134771,9.23608548655494,8.19726290973934
0.108,63827,-0.81707763671875,-0.08642578125,0.369140625,0.900749732787061,0.896144741300078,0.650679979902049,5.42682926829268,7.13414634146342,1.82926829268293,9.14837375795442,9.2071736816382,8.54552933127935
0.112,63831,-0.81781005859375,-0.08477783203125,0.37628173828125,0.904206015963724,0.896213346721899,0.678655178733394,5.60975609756098,7.19512195121951,2.5,9.45987015592939,9.17035326833253,8.86065816966847
0.116,63835,-0.81781005859375,-0.08477783203125,0.37628173828125,0.904206015963724,0.89622908260254,0.705246465786826,5.60975609756098,7.19512195121951,2.5,9.45987015592939,9.11761594810311,9.14336444153161
0.12,63839,-0.8212890625,-0.08258056640625,0.3885498046875,0.9123081852383,0.896244480077146,0.730415168376431,5.91463414634146,6.58536585365854,2.74390243902439,9.26708913880104,9.0660127637926,9.39474317860233
0.124,63843,-0.817138671875,-0.081787109375,0.4019775390625,0.914325260639944,0.896259082772897,0.75413529762821,5.79268292682927,6.21951219512195,3.04878048780488,9.02953874230958,9.00710509374766,9.61595943338145
0.128,63847,-0.8170166015625,-0.07354736328125,0.41046142578125,0.917280722531951,0.896317635939379,0.776393442422479,5.0609756097561,6.15853658536585,3.04878048780488,8.53440738766644,8.93340627787432,9.80809492980538
0.132,63851,-0.8170166015625,-0.07354736328125,0.41046142578125,0.917280722531951,0.896397115826628,0.797186878489356,5.0609756097561,6.15853658536585,3.04878048780488,8.53440738766644,8.8497923333813,9.97210109977393
0.136,63855,-0.81939697265625,-0.069091796875,0.42095947265625,0.923792158882436,0.896507607502567,0.816522371337109,4.26829268292683,7.37804878048781,2.86585365853659,8.99261049009307,8.79058587282307,10.1089614099475
0.14,63859,-0.80657958984375,-0.0604248046875,0.42822265625,0.915202947492981,0.896615844246343,0.834415266991723,3.53658536585366,10.2439024390244,2.74390243902439,11.1791759009823,8.73258770737828,10.2201916251955
0.144,63863,-0.80218505859375,-0.05322265625,0.433349609375,0.913304660732019,0.896738866640852,0.85088644665951,2.5,11.1585365853659,2.5609756097561,11.7184271470498,8.70470486866847,10.30836199825
0.148,63867,-0.8055419921875,-0.04498291015625,0.43060302734375,0.914516446293414,0.896822859574002,0.86596045796356,1.46341463414634,11.280487804878,2.31707317073171,11.6086095457622,8.70272917611034,10.376886517382
0.152,63871,-0.8055419921875,-0.04498291015625,0.43060302734375,0.914516446293414,0.896798243948136,0.879667202963287,1.46341463414634,11.280487804878,2.31707317073171,11.6086095457622,8.71994764955107,10.4292447582681
0.156,63875,-0.81219482421875,-0.035400390625,0.4283447265625,0.918908496488106,0.896783954557153,0.892043620043745,0.792682926829268,11.4024390243902,1.95121951219512,11.5953102378589,8.73623507890848,10.4685452432863
0.16,63879,-0.820068359375,-0.0264892578125,0.4266357421875,0.924787462793122,0.896769942630074,0.903134595756383,0.121951219512195,11.5853658536585,1.52439024390244,11.6858606734276,8.75220624750166,10.4975201560319
0.164,63883,-0.8211669921875,-0.01873779296875,0.42901611328125,0.926672088388636,0.896782554193086,0.912993330754346,-0.0609756097560976,11.8292682926829,1.15853658536585,11.8860217644463,8.76646917957898,10.5186112001939
0.168,63887,-0.82080078125,-0.01629638671875,0.42767333984375,0.925680279758516,0.89679648239567,0.921679318747339,-0.121951219512195,11.7682926829268,1.09756097560976,11.8199925916284,8.78345028629344,10.5340277600738
0.172,63891,-0.82080078125,-0.01629638671875,0.42767333984375,0.925680279758516,0.896832253141708,0.929255130273838,-0.121951219512195,11.7682926829268,1.09756097560976,11.8199925916284,8.80395351767651,10.5457204959895
0.174,63931,-0.79449462890625,0.01788330078125,0.39337158203125,0.886725847913255,0.896857053434393,0.935780161711178,1.15853658536585,-2.74390243902439,4.32926829268293,5.25488073742354,8.82881738767865,10.5545846667929
0.178,63935,-0.7882080078125,0.01641845703125,0.3953857421875,0.881970132394628,0.896881394462398,0.941301614690472,1.03658536585366,-4.9390243902439,4.69512195121951,6.89294141023623,8.8532208156437,10.5593080002504
0.182,63939,-0.7882080078125,0.0137939453125,0.39849853515625,0.883325092493535,0.896875587973916,0.945855975037879,0.548780487804878,-7.07317073170732,5.1219512195122,8.75015934247708,8.88185952168881,10.5573988185003
0.186,63943,-0.789794921875,0.01312255859375,0.40240478515625,0.886497507768765,0.896838336497598,0.949480852627896,0,-8.47560975609756,5.36585365853659,10.0313681131981,8.90794892920026,10.5475385446546
0.19,63947,-0.79290771484375,0.009521484375,0.40509033203125,0.890444540681018,0.896751371009581,0.95222172684539,-0.121951219512195,-9.20731707317073,5.54878048780488,10.7507453084745,8.92797352991765,10.530155379479
0.194,63951,-0.79290771484375,0.009521484375,0.40509033203125,0.890444540681018,0.896669712167938,0.954131659690642,-0.121951219512195,-9.20731707317073,5.54878048780488,10.7507453084745,8.93746216459345,10.5066546804512
0.198,63955,-0.7894287109375,0.005126953125,0.4119873046875,0.890481619419772,0.896589498615528,0.955268850164906,-0.304878048780488,-9.20731707317073,5.79268292682927,10.882224671514,8.94678285883252,10.4787277253346
0.202,63959,-0.78570556640625,-0.00164794921875,0.41412353515625,0.888163416938968,0.896527001903281,0.955693838671986,-0.609756097560976,-8.96341463414634,5.73170731707317,10.6567853112809,8.95035096741774,10.4479646458905
0.206,63963,-0.78131103515625,-0.0032958984375,0.417724609375,0.885974969105187,0.89647886104572,0.955467415542613,-0.975609756097561,-9.32926829268293,5.60975609756098,10.9296122871387,8.94972705956312,10.4157437566314
0.21,63967,-0.7769775390625,-0.0029296875,0.4190673828125,0.882791113805403,0.89645424535675,0.954649211379006,-1.58536585365854,-11.219512195122,5.36585365853659,12.537273398601,8.944192249368,10.3834645475685
0.214,63971,-0.7769775390625,-0.0029296875,0.4190673828125,0.882791113805403,0.896464383423746,0.953297185498327,-1.58536585365854,-11.219512195122,5.36585365853659,12.537273398601,8.93452573536058,10.3529258902681
0.218,63975,-0.76837158203125,-0.00238037109375,0.41827392578125,0.874844918387373,0.896474349659098,0.951467243589783,-2.19512195121951,-11.7073170731707,5.24390243902439,13.0145436424981,8.92502306057363,10.3262376392651
0.222,63979,-0.77801513671875,-0.00482177734375,0.40997314453125,0.879436627470729,0.896489619091957,0.949212738242796,-2.6219512195122,-12.1951219512195,4.9390243902439,13.4160198840804,8.90821356128641,10.3054772673013
0.224,64003,-0.80535888671875,0.01837158203125,0.35845947265625,0.881721977144832,0.896536153306287,0.946586060029572,-3.71951219512195,-6.34146341463415,3.65853658536585,8.21180973691334,8.88273246378915,10.2919613525558
0.228,64007,-0.81817626953125,0.022216796875,0.35443115234375,0.891923447297567,0.896611412837902,0.943641751219589,-3.65853658536585,-5.67073170731707,3.17073170731707,7.45624755507873,8.84552738788742,10.2849587107252
0.232,64011,-0.81817626953125,0.022216796875,0.35443115234375,0.891923447297567,0.896685438606704,0.940437639519773,-3.65853658536585,-5.67073170731707,3.17073170731707,7.45624755507873,8.80893223126277,10.2817491667304
0.236,64015,-0.83148193359375,0.02349853515625,0.3455810546875,0.90074449895973,0.896765691347131,0.937033407270367,-3.47560975609756,-5.0609756097561,2.80487804878049,6.74986504811447,8.76349523697035,10.279101896706
0.24,64019,-0.84661865234375,0.0234375,0.34246826171875,0.913562788858686,0.896852445648869,0.933490267455369,-3.29268292682927,-3.90243902439024,2.31707317073171,5.60710435735251,8.71026995575089,10.2739045853575
0.244,64023,-0.8568115234375,0.02911376953125,0.34527587890625,0.924223474504999,0.896945436027035,0.929872724844251,-2.92682926829268,-1.46341463414634,1.82926829268293,3.74888442657058,8.65218278568928,10.2628096166314
0.248,64027,-0.86004638671875,0.03082275390625,0.3372802734375,0.924331007981674,0.896737250164753,0.926247329393183,-2.37804878048781,1.82926829268293,1.64634146341463,3.42224760985422,8.56825639655666,10.242039276084
0.252,64031,-0.86004638671875,0.03082275390625,0.3372802734375,0.924331007981674,0.89655669669248,0.922677180250651,-2.37804878048781,1.82926829268293,1.64634146341463,3.42224760985422,8.47378980758922,10.2078097312165
0.256,64035,-0.862060546875,0.03668212890625,0.33642578125,0.926108131564123,0.896408754079989,0.919217651114896,-1.76829268292683,4.63414634146342,1.46341463414634,5.17143633026889,8.37887593411918,10.1571729771808
0.26,64039,-0.86444091796875,0.039306640625,0.3359375,0.928254876939587,0.896249324568913,0.915916111771971,-0.975609756097561,6.95121951219512,1.28048780487805,7.13518858344728,8.3002896072893,10.0888503642165
0.264,64043,-0.86236572265625,0.035888671875,0.3404541015625,0.927831682824054,0.896098813144446,0.912812828674828,-0.121951219512195,9.81707317073171,1.15853658536585,9.88594986630379,8.22335083934362,10.0037740919154
0.268,64047,-0.859619140625,0.03515625,0.3480224609375,0.928062854638585,0.895975976050268,0.909940877805996,0.548780487804878,12.5609756097561,1.03658536585366,12.6156164143249,8.15101249155265,9.90522810823997
0.272,64051,-0.859619140625,0.03515625,0.3480224609375,0.928062854638585,0.895911066932964,0.90732600562915,0.548780487804878,12.5609756097561,1.03658536585366,12.6156164143249,8.078895557382,9.79834836738827
0.276,64055,-0.857177734375,0.0357666015625,0.3623046875,0.931288142671247,0.895936265836417,0.904987489865279,1.15853658536585,14.8780487804878,0.853658536585366,14.9474839164085,8.00522360457178,9.6891103194281
0.278,64067,-0.82672119140625,0.02947998046875,0.40667724609375,0.921804415295893,0.896009007422498,0.902938365748669,1.58536585365854,13.3536585365854,0.304878048780488,13.4508933467742,7.92405139945817,9.58349081389559
0.282,64071,-0.82672119140625,0.02947998046875,0.40667724609375,0.921804415295893,0.89606842744535,0.901183853676571,1.58536585365854,13.3536585365854,0.304878048780488,13.4508933467742,7.84111155527381,9.4866988966172
0.286,64075,-0.81695556640625,0.025146484375,0.42352294921875,0.920554415378867,0.896142813739531,0.899721531927326,1.52439024390244,12.0731707317073,0.365853658536585,12.1745252898059,7.75218506376533,9.4025306527912
0.29,64079,-0.8104248046875,0.02484130859375,0.43719482421875,0.921164897827249,0.896318131449696,0.898544098198945,1.21951219512195,10.8536585365854,0.365853658536585,10.9280813742536,7.65921325391853,9.33318597778032
